Title,Video ID,Video Owner Title,Published At,View Count,Like Count,Favorite Count,Comment Count
Jonas Brothers - Only Human (Official Video),kBNt8hYvn8A,JonasBrothersVEVO,2020-11-16T11:40:06Z,61880645,776711,0,17019
"Pop Smoke - The Woo ft. 50 Cent, Roddy Ricch",G6XthQpk8uk,POPSMOKEVEVO,2020-11-16T11:39:46Z,206827373,1745032,0,35519
Lil Baby - Sum 2 Prove (Official Video),xOjy0tL5EuA,LilBabyVEVO,2020-11-16T11:38:25Z,189195874,1345666,0,19306
Ariana Grande & Justin Bieber - Stuck with U (Official Video),pE49WK-oNjU,ArianaGrandeVevo,2020-11-16T11:41:25Z,231163242,4924064,0,141741
POP SMOKE - MOOD SWINGS ft. Lil Tjay (Official Video),mM8ostx0Ub8,POP SMOKE,2020-11-16T11:41:07Z,188050689,1734782,0,41624
Halsey - You should be sad,8nBFqZppIF0,HalseyVEVO,2020-11-16T11:40:35Z,169781579,1673081,0,56006
POP SMOKE - DIOR (OFFICIAL VIDEO),oorVWW9ywG0,POP SMOKE,2020-11-16T11:41:16Z,603935768,5122303,0,112683
BENEE - Supalonely ft. Gus Dapperton,Rb6Scz-5YOs,BeneeMusicVEVO,2020-11-16T11:41:33Z,321184786,4154619,0,88788
Luke Combs - Even Though I'm Leaving (Official Video),P7kqqmr2HWI,LukeCombsVEVO,2020-11-16T11:43:15Z,112039824,404299,0,14875
"THE SCOTTS, Travis Scott, Kid Cudi - THE SCOTTS (FORTNITE ASTRONOMICAL EVENT)",8oaW16lGNxE,TravisScottVEVO,2020-11-16T11:41:53Z,65878108,1929991,0,51879
"Doja Cat, Tyga - Juicy (Official Video)",YIALlhlyqO4,dojacatVEVO,2020-11-16T11:42:45Z,345914420,3181863,0,103824
"Kane Brown, Swae Lee, Khalid - Be Like That (feat. Swae Lee & Khalid [Official Video])",GEAy7eXb2lo,KaneBrownVEVO,2020-11-16T11:42:01Z,99180969,806859,0,13337
Kane Brown - Homesick (Official Video),ukHikH_10CA,KaneBrownVEVO,2020-11-16T11:41:44Z,124850455,586714,0,14822
Rod Wave ft. ATR SonSon - Rags2Riches (Official Audio),AkxofoZki70,RodWave,2020-11-16T11:42:27Z,26728637,283117,0,5303
Miranda Lambert - Bluebird (Official Video),nUB8ogvze_8,mirandalambertVEVO,2020-11-16T11:43:41Z,27738888,158711,0,5890
Juice WRLD - Wishing Well (Official Music Video),C5i-UnuUKUI,Juice WRLD,2020-11-16T11:43:04Z,278130204,2987946,0,194112
Luke Combs - Does To Me (Official Video) ft. Eric Church,37IHlU8NpAI,LukeCombsVEVO,2020-11-16T11:42:54Z,5175972,37415,0,1300
Jhené Aiko - P*$$Y FAIRY (OTW),wy2ujCUtCHU,Jhené Aiko,2020-11-16T11:43:25Z,123159302,905648,0,15664
Surf Mesa - ily (i love you baby) ft. Emilee,89degLrNZM8,SurfMesaVEVO,2020-11-16T11:43:50Z,89729328,1357109,0,25112
Morgan Wallen - More Than My Hometown (Official Music Video),MS82JAkBkDY,MorganWallenVEVO,2020-11-16T11:44:07Z,121262335,316644,0,5848
Luke Combs - Lovin' On You (Official Video),G4JKLH929B0,LukeCombsVEVO,2020-11-16T11:44:18Z,56625319,221598,0,6032
Moneybagg Yo - Said Sum,T8pi91qWnRw,MoneybaggYoVEVO,2020-12-03T13:55:03Z,144460289,903390,0,13523
H.E.R. - Slide (Official Video) ft. YG,SUJloylmEZM,HERMusicVEVO,2020-11-16T11:43:34Z,150336170,1010377,0,11633
NLE Choppa - Walk Em Down feat. Roddy Ricch [Official Music Video],fyIcQ1Xl-rs,NLE CHOPPA,2020-11-16T11:43:58Z,292680836,2599512,0,88395
